state,district,latitude,longitude,soil_type,ph,nitrogen,phosphorus,potassium,organic_carbon,electrical_conductivity,moisture_content,temperature,Cropping_Season,Crop,Months,Rainfall,Humidity,Solar_Radiation,Wind_Speed,Soil_Fertility_Index,Water_Holding_Capacity,Micronutrients_Zinc,Micronutrients_Iron,Micronutrients_Boron,Historical_Yield,Pest_Disease_Incidence,Irrigation_Type,Market_Price,Fertilizer_Usage,Crop_Variety,NDVI
Nagaland,Mokokchung,26.32,94.52,Red,6.32,199.6,22.1,202.0,0.53,1.35,23.7,34.8,Rabi,Gram,"10,11,12,1,2,3,4",16.6,62.3,18.58,18.7,Medium,20.5,4.06,7.29,0.4,3861.8,8.0,Rainfed,30.33,145.1,JG14,0.716
Nagaland,Mokokchung,26.32,94.52,Red,6.32,199.6,22.1,202.0,0.53,1.35,23.7,34.8,Rabi,Lentils,"10,11,12,1,2,3,4",16.6,62.3,18.58,18.7,Medium,20.5,4.06,7.29,0.4,3274.0,8.4,Flood,20.26,139.6,PL406,0.716
Nagaland,Mokokchung,26.32,94.52,Red,6.32,199.6,22.1,202.0,0.53,1.35,23.7,34.8,Rabi,Lentils,"10,11,12,1,2,3,4",16.6,62.3,18.58,18.7,Medium,20.5,4.06,7.29,0.4,1852.1,5.5,Flood,20.26,190.3,DPL62,0.716
Nagaland,Mokokchung,26.32,94.52,Red,6.32,199.6,22.1,202.0,0.53,1.35,23.7,34.8,Zaid,Watermelon,"3,4,5,6",16.6,62.3,18.58,18.7,Medium,20.5,4.06,7.29,0.4,2225.6,4.0,Sprinkler,30.27,54.9,Sugar Baby,0.716
Nagaland,Mokokchung,26.32,94.52,Red,6.32,199.6,22.1,202.0,0.53,1.35,23.7,34.8,Zaid,Watermelon,"3,4,5,6",16.6,62.3,18.58,18.7,Medium,20.5,4.06,7.29,0.4,2888.9,3.7,Drip,30.27,123.7,Arka Manik,0.716
Nagaland,Mokokchung,26.32,94.52,Red,6.32,199.6,22.1,202.0,0.53,1.35,23.7,34.8,Zaid,Sunflower,"3,4,5,6",16.6,62.3,18.58,18.7,Medium,20.5,4.06,7.29,0.4,1855.1,3.9,Drip,28.47,265.3,TNAUSUF7,0.716
Nagaland,Mokokchung,26.32,94.52,Red,6.32,199.6,22.1,202.0,0.53,1.35,23.7,34.8,Zaid,Sunflower,"3,4,5,6",16.6,62.3,18.58,18.7,Medium,20.5,4.06,7.29,0.4,2795.0,1.3,Drip,28.47,59.1,PSH1967,0.716
Nagaland,Mokokchung,26.32,94.52,Red,6.32,199.6,22.1,202.0,0.53,1.35,23.7,34.8,Zaid,Cucumber,"3,4,5,6",16.6,62.3,18.58,18.7,Medium,20.5,4.06,7.29,0.4,3085.1,8.9,Rainfed,26.21,195.8,Pusa Sanyog,0.716
Nagaland,Mokokchung,26.32,94.52,Red,6.32,199.6,22.1,202.0,0.53,1.35,23.7,34.8,Zaid,Cucumber,"3,4,5,6",16.6,62.3,18.58,18.7,Medium,20.5,4.06,7.29,0.4,3668.8,9.2,Flood,26.21,224.3,Swarn Ageti,0.716
Nagaland,Mokokchung,26.32,94.52,Red,6.32,199.6,22.1,202.0,0.53,1.35,23.7,34.8,Zaid,Pumpkin,"3,4,5,6",16.6,62.3,18.58,18.7,Medium,20.5,4.06,7.29,0.4,2424.7,6.1,Rainfed,29.11,130.1,Arka Chandan,0.716
Nagaland,Mokokchung,26.32,94.52,Red,6.32,199.6,22.1,202.0,0.53,1.35,23.7,34.8,Zaid,Pumpkin,"3,4,5,6",16.6,62.3,18.58,18.7,Medium,20.5,4.06,7.29,0.4,4802.6,9.7,Flood,29.11,86.8,Pusa Vishwas,0.716
Nagaland,Mokokchung,26.32,94.52,Red,6.32,199.6,22.1,202.0,0.53,1.35,23.7,34.8,Zaid,Muskmelon,"3,4,5,6",16.6,62.3,18.58,18.7,Medium,20.5,4.06,7.29,0.4,2638.3,3.7,Flood,29.96,174.1,Hara Madhu,0.716
Nagaland,Mokokchung,26.32,94.52,Red,6.32,199.6,22.1,202.0,0.53,1.35,23.7,34.8,Zaid,Muskmelon,"3,4,5,6",16.6,62.3,18.58,18.7,Medium,20.5,4.06,7.29,0.4,5352.5,4.7,Drip,29.96,78.3,Pusa Madhuras,0.716
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Kharif,Rice,"6,7,8,9,10",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,4349.5,6.9,Rainfed,21.19,129.9,IR64,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Kharif,Rice,"6,7,8,9,10",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,5825.8,9.4,Drip,21.19,210.6,Basmati 1121,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Kharif,Rice,"6,7,8,9,10",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,2946.9,9.7,Drip,21.19,117.0,Swarna,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Kharif,Rice,"6,7,8,9,10",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,1963.1,2.1,Flood,21.19,124.2,MTU1010,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Kharif,Maize,"6,7,8,9,10",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,5601.9,7.9,Sprinkler,20.42,139.3,HQPM1,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Kharif,Maize,"6,7,8,9,10",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,2520.0,9.9,Drip,20.42,45.6,DHM117,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Kharif,Maize,"6,7,8,9,10",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,5429.3,6.8,Rainfed,20.42,297.7,Suwan-1,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Kharif,Cotton,"6,7,8,9,10",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,4906.9,8.2,Drip,69.31,201.1,Bunny Bt,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Kharif,Cotton,"6,7,8,9,10",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,4802.0,4.9,Flood,69.31,173.8,RCH 134,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Kharif,Cotton,"6,7,8,9,10",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,5660.0,7.2,Flood,69.31,68.9,LRA 5166,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Kharif,Soybean,"6,7,8,9,10",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,3455.8,8.6,Sprinkler,40.47,256.8,JS-335,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Kharif,Soybean,"6,7,8,9,10",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,5795.0,8.6,Sprinkler,40.47,243.6,MAUS-2,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Kharif,Groundnut,"6,7,8,9,10",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,4701.6,4.1,Rainfed,27.86,73.0,TMV7,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Kharif,Groundnut,"6,7,8,9,10",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,5554.1,6.7,Flood,27.86,217.8,JL24,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Rabi,Wheat,"10,11,12,1,2,3,4",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,4525.8,2.7,Rainfed,16.22,123.4,HD2967,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Rabi,Wheat,"10,11,12,1,2,3,4",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,1547.3,2.2,Drip,16.22,88.4,PBW343,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Rabi,Wheat,"10,11,12,1,2,3,4",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,3151.8,4.0,Drip,16.22,225.8,Lok1,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Rabi,Barley,"10,11,12,1,2,3,4",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,5552.7,1.5,Flood,28.37,185.9,RD2503,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Rabi,Barley,"10,11,12,1,2,3,4",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,4724.4,3.2,Drip,28.37,159.9,RD2552,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Rabi,Mustard,"10,11,12,1,2,3,4",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,5037.2,2.2,Rainfed,21.53,127.8,Pusa Bold,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Rabi,Mustard,"10,11,12,1,2,3,4",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,1659.1,9.1,Drip,21.53,208.2,Varuna,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Rabi,Gram,"10,11,12,1,2,3,4",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,4269.2,8.0,Rainfed,28.86,265.0,JG11,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Rabi,Gram,"10,11,12,1,2,3,4",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,1641.9,3.1,Sprinkler,28.86,237.4,JG14,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Rabi,Lentils,"10,11,12,1,2,3,4",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,5267.9,9.3,Flood,20.17,176.4,PL406,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Rabi,Lentils,"10,11,12,1,2,3,4",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,1980.4,3.9,Drip,20.17,109.3,DPL62,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Zaid,Watermelon,"3,4,5,6",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,4557.1,4.6,Flood,20.22,140.4,Sugar Baby,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Zaid,Watermelon,"3,4,5,6",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,2634.9,9.0,Rainfed,20.22,83.6,Arka Manik,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Zaid,Sunflower,"3,4,5,6",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,2855.6,9.2,Drip,23.53,54.9,TNAUSUF7,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Zaid,Sunflower,"3,4,5,6",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,1850.4,3.4,Sprinkler,23.53,182.5,PSH1967,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Zaid,Cucumber,"3,4,5,6",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,5979.0,8.4,Rainfed,21.43,55.6,Pusa Sanyog,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Zaid,Cucumber,"3,4,5,6",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,5699.9,9.7,Rainfed,21.43,293.8,Swarn Ageti,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Zaid,Pumpkin,"3,4,5,6",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,3525.8,6.6,Rainfed,32.21,160.3,Arka Chandan,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Zaid,Pumpkin,"3,4,5,6",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,5553.3,1.1,Rainfed,32.21,150.8,Pusa Vishwas,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Zaid,Muskmelon,"3,4,5,6",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,2050.0,3.8,Flood,30.05,123.5,Hara Madhu,0.442
Nagaland,Wokha,31.843026982554193,84.11745167563718,Red,7.05,342.2,24.1,154.1,0.79,0.51,38.4,26.9,Zaid,Muskmelon,"3,4,5,6",38.8,78.4,20.77,12.1,Medium,32.4,1.94,7.63,0.45,4340.7,8.0,Sprinkler,30.05,106.7,Pusa Madhuras,0.442
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Kharif,Rice,"6,7,8,9,10",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,4623.2,6.8,Drip,20.05,64.6,IR64,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Kharif,Rice,"6,7,8,9,10",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,5690.6,8.2,Drip,20.05,45.6,Basmati 1121,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Kharif,Rice,"6,7,8,9,10",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,5409.9,8.5,Flood,20.05,102.2,Swarna,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Kharif,Rice,"6,7,8,9,10",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,4510.5,6.9,Sprinkler,20.05,294.5,MTU1010,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Kharif,Maize,"6,7,8,9,10",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,3558.9,5.1,Sprinkler,15.08,113.0,HQPM1,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Kharif,Maize,"6,7,8,9,10",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,2297.7,1.7,Rainfed,15.08,211.7,DHM117,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Kharif,Maize,"6,7,8,9,10",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,2444.4,8.2,Rainfed,15.08,253.8,Suwan-1,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Kharif,Cotton,"6,7,8,9,10",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,3399.9,3.9,Sprinkler,67.09,127.5,Bunny Bt,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Kharif,Cotton,"6,7,8,9,10",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,4101.0,2.6,Drip,67.09,152.2,RCH 134,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Kharif,Cotton,"6,7,8,9,10",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,1241.0,1.1,Flood,67.09,107.7,LRA 5166,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Kharif,Soybean,"6,7,8,9,10",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,5816.3,1.5,Rainfed,31.69,201.6,JS-335,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Kharif,Soybean,"6,7,8,9,10",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,5166.0,3.8,Drip,31.69,188.1,MAUS-2,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Kharif,Groundnut,"6,7,8,9,10",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,2699.3,5.7,Rainfed,23.76,144.3,TMV7,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Kharif,Groundnut,"6,7,8,9,10",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,4647.6,1.9,Rainfed,23.76,130.4,JL24,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Rabi,Wheat,"10,11,12,1,2,3,4",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,3060.5,7.8,Sprinkler,22.69,140.5,HD2967,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Rabi,Wheat,"10,11,12,1,2,3,4",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,1378.6,7.1,Sprinkler,22.69,297.5,PBW343,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Rabi,Wheat,"10,11,12,1,2,3,4",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,5167.1,4.7,Drip,22.69,154.0,Lok1,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Rabi,Barley,"10,11,12,1,2,3,4",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,1159.4,2.9,Flood,31.69,233.5,RD2503,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Rabi,Barley,"10,11,12,1,2,3,4",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,3721.2,5.6,Flood,31.69,60.8,RD2552,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Rabi,Mustard,"10,11,12,1,2,3,4",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,4058.6,4.2,Rainfed,21.3,256.5,Pusa Bold,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Rabi,Mustard,"10,11,12,1,2,3,4",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,4398.1,1.4,Rainfed,21.3,92.0,Varuna,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Rabi,Gram,"10,11,12,1,2,3,4",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,2968.6,4.9,Sprinkler,32.26,45.6,JG11,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Rabi,Gram,"10,11,12,1,2,3,4",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,4496.0,9.3,Rainfed,32.26,191.5,JG14,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Rabi,Lentils,"10,11,12,1,2,3,4",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,5619.2,3.6,Flood,21.61,100.0,PL406,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Rabi,Lentils,"10,11,12,1,2,3,4",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,5995.8,3.1,Rainfed,21.61,218.4,DPL62,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Zaid,Watermelon,"3,4,5,6",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,5287.7,1.9,Sprinkler,24.74,84.1,Sugar Baby,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Zaid,Watermelon,"3,4,5,6",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,1707.2,5.4,Rainfed,24.74,275.0,Arka Manik,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Zaid,Sunflower,"3,4,5,6",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,3031.3,3.6,Rainfed,27.37,55.7,TNAUSUF7,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Zaid,Sunflower,"3,4,5,6",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,1170.1,6.4,Drip,27.37,46.1,PSH1967,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Zaid,Cucumber,"3,4,5,6",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,2127.5,8.3,Sprinkler,29.65,182.0,Pusa Sanyog,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Zaid,Cucumber,"3,4,5,6",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,4794.1,5.6,Flood,29.65,205.1,Swarn Ageti,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Zaid,Pumpkin,"3,4,5,6",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,3719.7,8.2,Rainfed,29.02,151.4,Arka Chandan,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Zaid,Pumpkin,"3,4,5,6",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,5894.7,1.5,Flood,29.02,132.8,Pusa Vishwas,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Zaid,Muskmelon,"3,4,5,6",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,3367.5,5.5,Drip,28.08,276.0,Hara Madhu,0.508
Nagaland,Tuensang,28.866541519474694,71.82253982361223,Clay,6.4,275.7,12.6,133.9,0.78,0.56,24.2,23.2,Zaid,Muskmelon,"3,4,5,6",21.2,69.2,16.16,19.9,Medium,37.0,4.42,11.44,0.43,5145.4,3.6,Sprinkler,28.08,233.6,Pusa Madhuras,0.508
Nagaland,Phek,18.24961542607342,72.73651106470055,Alluvial,7.21,219.5,14.8,271.1,0.78,0.82,24.2,27.2,Kharif,Rice,"6,7,8,9,10",31.0,81.5,14.94,19.9,Medium,32.5,3.33,7.31,0.58,5009.1,9.3,Rainfed,24.09,289.9,IR64,0.442
Nagaland,Phek,18.24961542607342,72.73651106470055,Alluvial,7.21,219.5,14.8,271.1,0.78,0.82,24.2,27.2,Kharif,Rice,"6,7,8,9,10",31.0,81.5,14.94,19.9,Medium,32.5,3.33,7.31,0.58,2710.6,9.2,Drip,24.09,64.8,Basmati 1121,0.442
Nagaland,Phek,18.24961542607342,72.73651106470055,Alluvial,7.21,219.5,14.8,271.1,0.78,0.82,24.2,27.2,Kharif,Rice,"6,7,8,9,10",31.0,81.5,14.94,19.9,Medium,32.5,3.33,7.31,0.58,3014.1,5.5,Flood,24.09,295.6,Swarna,0.442
Nagaland,Phek,18.24961542607342,72.73651106470055,Alluvial,7.21,219.5,14.8,271.1,0.78,0.82,24.2,27.2,Kharif,Rice,"6,7,8,9,10",31.0,81.5,14.94,19.9,Medium,32.5,3.33,7.31,0.58,2410.4,8.6,Rainfed,24.09,143.5,MTU1010,0.442
Nagaland,Phek,18.24961542607342,72.73651106470055,Alluvial,7.21,219.5,14.8,271.1,0.78,0.82,24.2,27.2,Kharif,Maize,"6,7,8,9,10",31.0,81.5,14.94,19.9,Medium,32.5,3.33,7.31,0.58,2126.3,2.9,Rainfed,18.45,105.3,HQPM1,0.442
Nagaland,Phek,18.24961542607342,72.73651106470055,Alluvial,7.21,219.5,14.8,271.1,0.78,0.82,24.2,27.2,Kharif,Maize,"6,7,8,9,10",31.0,81.5,14.94,19.9,Medium,32.5,3.33,7.31,0.58,1270.9,7.9,Rainfed,18.45,188.8,DHM117,0.442
Nagaland,Phek,18.24961542607342,72.73651106470055,Alluvial,7.21,219.5,14.8,271.1,0.78,0.82,24.2,27.2,Kharif,Maize,"6,7,8,9,10",31.0,81.5,14.94,19.9,Medium,32.5,3.33,7.31,0.58,1005.4,2.1,Sprinkler,18.45,70.0,Suwan-1,0.442
